#NEXTMESSAGENO:683,                                                                                                                                                                                                                                             
1187,2025/04/06 14:27:19+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466411&NewBF=2147466412,                                                                                                                                                          
1188,2025/04/06 14:27:19+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1189,2025/04/06 14:27:19+0200,"BFVer"    ,2147466412,                                                                                                                                                                                                         
1190,2025/04/06 14:54:49+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1191,2025/04/06 14:57:20+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466412&LCRC=AB795571F586FB4A06AFCE3C1027F615&,                                                                                                                                       
1192,2025/04/06 14:57:20+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1193,2025/04/06 15:26:18+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1194,2025/04/06 15:27:21+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1195,2025/04/06 15:27:21+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1196,2025/04/06 15:27:21+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466412&LCRC=AB795571F586FB4A06AFCE3C1027F615&,                                                                                                                                       
1197,2025/04/06 15:27:21+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1198,2025/04/06 15:27:21+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1199,2025/04/06 15:27:21+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1200,2025/04/06 15:27:21+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466412&NewBF=2147466413,                                                                                                                                                          
1201,2025/04/06 15:27:21+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1202,2025/04/06 15:27:21+0200,"BFVer"    ,2147466413,                                                                                                                                                                                                         
1203,2025/04/06 15:57:22+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&LCRC=AB795571F586FB4A06AFCE3C1027F615&,                                                                                                                                       
1204,2025/04/06 15:57:22+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1205,2025/04/06 15:57:48+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1206,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AB7955717986AD992FF09E79D917C8B13F602DB682&,                                                                                                                             
1207,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1208,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AA7955717986AD992FF09E79D917C8B13F602DB682&,                                                                                                                             
1209,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1210,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AD7955717986AD992FF09E79D917C8B13F602DB682&,                                                                                                                             
1211,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1212,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=A57955717986AD992FF09E79D917C8B13F602DB682&,                                                                                                                             
1213,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1214,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AB7955716A86AFB818C5AF52C774E2E6590D4DB3816245C970B08D21C516C21432A3&,                                                                                                   
1215,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1216,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AA7955716A86AFB818C5AF52C774E2E6590D4DB3816245C970B08D21C516C21432A3&,                                                                                                   
1217,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1218,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=AD7955716A86AFB818C5AF52C774E2E6590D4DB3816245C970B08D21C516C21432A3&,                                                                                                   
1219,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1220,2025/04/06 16:16:04+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466413&NAME=A57955716A86AFB818C5AF52C774E2E6590D4DB3816245C970B08D21C516C21432A3&,                                                                                                   
1221,2025/04/06 16:16:04+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1222,2025/04/06 16:16:04+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1223,2025/04/06 16:16:04+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1224,2025/04/06 16:16:04+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1225,2025/04/06 16:16:04+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1226,2025/04/06 16:16:04+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466413&NewBF=2147466414,                                                                                                                                                          
1227,2025/04/06 16:16:04+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1228,2025/04/06 16:16:04+0200,"BFVer"    ,2147466414,                                                                                                                                                                                                         
1229,2025/04/06 16:29:17+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1230,2025/04/06 16:46:07+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466414&LCRC=AB795571F586FB4A06AFCE3CD620F120&,                                                                                                                                       
1231,2025/04/06 16:46:07+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1232,2025/04/06 17:00:47+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1233,2025/04/06 17:16:10+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1234,2025/04/06 17:16:10+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466414&LCRC=AB795571F586FB4A07AFCE3C29FFF2C6&,                                                                                                                                       
1235,2025/04/06 17:16:10+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1236,2025/04/06 17:16:10+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1237,2025/04/06 17:16:10+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1238,2025/04/06 17:16:10+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1239,2025/04/06 17:16:10+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466414&NewBF=2147466415,                                                                                                                                                          
1240,2025/04/06 17:16:10+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1241,2025/04/06 17:16:10+0200,"BFVer"    ,2147466415,                                                                                                                                                                                                         
1242,2025/04/06 17:32:16+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1243,2025/04/06 17:46:11+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466415&LCRC=AB795571F586FB4A07AFCE3CDB5044FA&,                                                                                                                                       
1244,2025/04/06 17:46:11+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1245,2025/04/06 17:56:41+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4ABDADCE3CE4272E3A&,                                                                                                                                       
1246,2025/04/06 17:56:41+0200,"CrcQueryResult",AD6F8CC57B825E78A8B2CE3C8449D0B6F1F81795D23A6B9900FDC4BAF14738E8BEEE91D45DDF0EF8AA03247CB86EE8BDA18A75CD5875D33424D777AF351AC3C65860FDBE63E5D23A,                                                              
1247,2025/04/06 18:03:46+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1248,2025/04/06 18:25:42+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1249,2025/04/06 18:25:42+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4ABDADCE3C45201422&,                                                                                                                                       
1250,2025/04/06 18:25:42+0200,"CrcQueryResult",1C13BE03DA856460D4E3CE3C1165956D3D07245CD23A6B99,                                                                                                                                                              
1251,2025/04/06 18:25:42+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1252,2025/04/06 18:25:42+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1253,2025/04/06 18:25:42+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1254,2025/04/06 18:25:42+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466415&NewBF=2147466416,                                                                                                                                                          
1255,2025/04/06 18:25:42+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1256,2025/04/06 18:25:42+0200,"BFVer"    ,2147466416,                                                                                                                                                                                                         
1257,2025/04/06 18:35:15+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1258,2025/04/06 18:51:42+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4A06AFCE3C0E202014&,                                                                                                                                       
1259,2025/04/06 18:51:42+0200,"CrcQueryResult",0BF04F629185505644B8CE3C662FF1937F4AF09B,                                                                                                                                                                      
1260,2025/04/06 19:06:45+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1261,2025/04/06 19:21:44+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1262,2025/04/06 19:21:44+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1263,2025/04/06 19:21:44+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466416&LCRC=AB795571F586FB4A07AFCE3C1A410FE3&,                                                                                                                                       
1264,2025/04/06 19:21:44+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1265,2025/04/06 19:21:44+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1266,2025/04/06 19:21:44+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1267,2025/04/06 19:21:44+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466416&NewBF=2147466417,                                                                                                                                                          
1268,2025/04/06 19:21:44+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1269,2025/04/06 19:21:44+0200,"BFVer"    ,2147466417,                                                                                                                                                                                                         
1270,2025/04/06 19:31:58+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4A06AFCE3CAB272422&,                                                                                                                                       
1271,2025/04/06 19:31:58+0200,"CrcQueryResult",D7CF9E6C3482546051A3CE3C13E016AE03D6F6C0,                                                                                                                                                                      
1272,2025/04/06 19:38:15+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1273,2025/04/06 20:02:01+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466417&LCRC=AB795571F586FB4A07AFCE3CC67B4C7C&,                                                                                                                                       
1274,2025/04/06 20:02:01+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1275,2025/04/06 20:09:44+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1276,2025/04/06 20:32:12+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1277,2025/04/06 20:32:12+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466417&LCRC=AB795571F586FB4A07AFCE3CE78ED6DA&,                                                                                                                                       
1278,2025/04/06 20:32:12+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1279,2025/04/06 20:32:12+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1280,2025/04/06 20:32:12+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1281,2025/04/06 20:32:12+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1282,2025/04/06 20:32:12+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466417&NewBF=2147466418,                                                                                                                                                          
1283,2025/04/06 20:32:12+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1284,2025/04/06 20:32:12+0200,"BFVer"    ,2147466418,                                                                                                                                                                                                         
1285,2025/04/06 20:41:14+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1286,2025/04/06 21:02:14+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466418&LCRC=AB795571F586FB4A07AFCE3CED8D7ED2&,                                                                                                                                       
1287,2025/04/06 21:02:14+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1288,2025/04/06 21:12:43+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1289,2025/04/06 21:32:22+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1290,2025/04/06 21:32:22+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466418&LCRC=AB795571F586FB4A06AFCE3CAE20FD20&,                                                                                                                                       
1291,2025/04/06 21:32:22+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1292,2025/04/06 21:32:22+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1293,2025/04/06 21:32:22+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1294,2025/04/06 21:32:22+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1295,2025/04/06 21:32:22+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466418&NewBF=2147466419,                                                                                                                                                          
1296,2025/04/06 21:32:22+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1297,2025/04/06 21:32:22+0200,"BFVer"    ,2147466419,                                                                                                                                                                                                         
1298,2025/04/06 21:44:13+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1299,2025/04/06 22:02:25+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466419&LCRC=AB795571F586FB4A06AFCE3C5D274B66&,                                                                                                                                       
1300,2025/04/06 22:02:25+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1301,2025/04/06 22:15:42+0200,"TrueDns"  ,Purge all cache,                                                                                                                                                                                                    
1302,2025/04/06 22:29:38+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1303,2025/04/06 22:29:38+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1304,2025/04/06 22:29:38+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1305,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466419&NAME=AB7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1306,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1307,2025/04/06 22:29:38+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1308,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466419&NAME=AA7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1309,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1310,2025/04/06 22:29:38+0200,"CrcUpdate",http://10.0.1.246/ss/u/?OldBF=2147466419&NewBF=2147466420,                                                                                                                                                          
1311,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466419&NAME=AD7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1312,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1313,2025/04/06 22:29:38+0200,"CrcUpdateResult",Success with Http response code(200),                                                                                                                                                                         
1314,2025/04/06 22:29:38+0200,"BFVer"    ,2147466420,                                                                                                                                                                                                         
1315,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466419&NAME=A57955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1316,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1317,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466420&NAME=AB7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1318,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1319,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466420&NAME=AA7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1320,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1321,2025/04/06 22:29:38+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466420&NAME=AD7955716686B38F22FD916EBD65CDCD2F7B21AEFC78&,                                                                                                                           
1322,2025/04/06 22:29:38+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1323,2025/04/06 22:32:39+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4ABDADCE3C3622F9F4&,                                                                                                                                       
1324,2025/04/06 22:32:39+0200,"CrcQueryResult",664F0635A98789B6D484CE3C3DAE0227BEA35DACD23A6B99,                                                                                                                                                              
1325,2025/04/06 22:37:46+0200,"iCRCHandler",2.83.1064,                                                                                                                                                                                                        
1326,2025/04/06 22:37:46+0200,"BFVer"    ,2147466420,                                                                                                                                                                                                         
1327,2025/04/06 22:37:46+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1328,2025/04/06 22:37:46+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1329,2025/04/06 22:37:46+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1330,2025/04/06 22:37:46+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1331,2025/04/06 22:37:49+0200,"CSSAddr"  ,http://10.0.1.246/tmcss/?,                                                                                                                                                                                          
1332,2025/04/06 22:37:49+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1333,2025/04/06 22:37:49+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1334,2025/04/06 22:37:49+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1335,2025/04/06 22:37:49+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1336,2025/04/06 22:37:49+0200,"ScanMode" ,0,                                                                                                                                                                                                                  
1337,2025/04/06 22:37:49+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466420&LCRC=AB795571E486FB4A1DAFCE3C89C92509&,                                                                                                                                       
1338,2025/04/06 22:37:49+0200,"CrcQueryResult",,                                                                                                                                                                                                              
1339,2025/04/06 22:37:51+0200,"CSSAddr"  ,http://10.0.1.246/tmcss/?,                                                                                                                                                                                          
1340,2025/04/06 22:37:51+0200,"ProxyInfo",,                                                                                                                                                                                                                   
1341,2025/04/06 22:37:51+0200,"ProxyInfoPort",8080,                                                                                                                                                                                                           
1342,2025/04/06 22:37:51+0200,"ProxyInfoUsername",,                                                                                                                                                                                                           
1343,2025/04/06 22:37:51+0200,"ProxyInfoUsernameV2",,                                                                                                                                                                                                         
1344,2025/04/06 22:37:51+0200,"ScanMode" ,0,                                                                                                                                                                                                                  
1345,2025/04/06 22:37:52+0200,"CrcQuery" ,http://10.0.1.246/ss/q/?BF=2147466411&LCRC=AB795571F586FB4A06AFCE3C7A23C6D2&,                                                                                                                                       
